CityName,Neighborhood,Lat,Long
ראשון לציון,צמרות,31.955418,34.819047
ראשון לציון,שיכוני המזרח,31.950659,34.83075
חולון,קרית בן גוריון,31.999119,34.769441
חולון,קרית בן גוריון,31.998657,34.772271
חולון,קרית בן גוריון,31.99896,34.771999
חולון,קרית בן גוריון,31.999171,34.769658
הוד השרון,נווה נאמן,32.139376,34.899908
נמל תעופה בן-גוריון,נמל תעופה בן גוריון,31.994392,34.89655
חולון,אזור תעשייה ג,32.013325,34.803141
רעננה,מרכז העיר,32.180178,34.883974
רעננה,מרכז העיר,32.179161,34.883668
רעננה,קרית וייצמן,32.185956,34.86518
ראשון לציון,רמב''ם,31.964208,34.805923
בת ים,"שיכון עולה חדש א, ב ושיכון עמידר",32.023509,34.757015
בת ים,שיכון עולה חדש ג,32.023473,34.755605
ראשון לציון,"קרית ראשון, קרית הלאום",31.969166,34.785292
ראשון לציון,"קרית ראשון, קרית הלאום",31.973458,34.78752
ראשון לציון,רמב''ם,31.967031,34.810875
אזור,"יצחק שדה, שיכון גג",32.025734,34.807871
אזור,"יצחק שדה, שיכון גג",32.026015,34.807524
כפר סבא,תקומה,32.171904,34.919101
באר יעקב,מרכז רפואי אסף הרופא,31.967747,34.838398
באר יעקב,מרכז רפואי אסף הרופא,31.967054,34.835725
באר יעקב,צריפין עתידי,31.957003,34.838573
באר יעקב,צריפין עתידי,31.955096,34.839551
לא ידוע קוד-0,צריפין עתידי,31.954985,34.842809
לא ידוע קוד-0,צריפין עתידי,31.955122,34.843114
באר יעקב,צריפין עתידי,31.955638,34.843403
באר יעקב,צריפין עתידי,31.95885,34.837959
"אזור רמלה מ""א 25",,31.940728,34.980448
"אזור רמלה מ""א 25",,31.940988,34.980408
ראשון לציון,נווה חוף,31.995976,34.741924
רחובות,מרכז העיר,31.901321,34.815546
רחובות,מרכז העיר,31.900823,34.815584
ראשון לציון,ראשונים,31.961835,34.803547
ראשון לציון,שיכוני המזרח,31.948022,34.824393
נס ציונה,"גני איריס, גבעת התור, גבעת מיכאל",31.933811,34.793587
בת ים,מרכז העיר,32.022666,34.745015
ראשון לציון,נווה הדרים,31.959381,34.814551
ראש העין,מרכז עסקים עתידי,32.113733,34.939361
הוד השרון,רמתיים,32.152411,34.890417
הוד השרון,רמתיים,32.155962,34.892996
חולון,קרית פנחס אילון,32.006008,34.784494
חולון,קרית שרת,32.005661,34.784554
נס ציונה,"גני הדר, יד אליעזר, סביוני הפארק, גבעת הצבר",31.935763,34.806757
בת ים,מרכז העיר,32.026003,34.746855
כפר סבא,תקומה,32.172997,34.918296
ראשון לציון,רמז,31.957294,34.796814
ראשון לציון,בנות חיל,31.97385,34.792186
כפר סבא,אזור צפוני לקניון ערים,32.186711,34.904831
ראשון לציון,כצנלסון,31.969027,34.79002
ראשון לציון,"קרית ראשון, קרית הלאום",31.968152,34.784619
ראשון לציון,"קרית ראשון, קרית הלאום",31.969088,34.783995
ראשון לציון,רמב''ם,31.962368,34.812364
ראשון לציון,שיכוני המזרח,31.951694,34.830896
חולון,קרית בן גוריון,31.99773,34.773252
חולון,תל כביר נווה עופר,32.036592,34.761236
חולון,"נאות יהודית, נווה ארזים",32.019612,34.792258
ראשון לציון,נווה חוף,31.998554,34.739005
ראשון לציון,מתחם ה - 1000 עתידי,31.990305,34.750163
ראשון לציון,"קרית ראשון, קרית הלאום",31.969022,34.783825
ראשון לציון,נחלת יהודה,31.980275,34.801246
ראשון לציון,רמב''ם,31.966231,34.816997
ראשון לציון,שיכוני המזרח,31.950315,34.827503
ראשון לציון,נווה ים,31.988271,34.779551
ראשון לציון,נווה ים,31.987611,34.77911
ראשון לציון,נווה ים,31.988854,34.781136
ראשון לציון,נווה ים,31.986218,34.783846
ראשון לציון,נווה ים,31.986194,34.783834
ראשון לציון,נווה ים,31.988562,34.781739
ראשון לציון,נווה אליהו,31.984307,34.786119
ראשון לציון,נווה אליהו,31.984648,34.785089
"דרום השרון מ""א 20",,32.198219,34.922734
"דרום השרון מ""א 20",צופית,32.198967,34.915504
צופית,צופית,32.196647,34.914093
רעננה,נווה זמר,32.192604,34.867391
רעננה,אזור תעשייה צפוני,32.196375,34.87819
"דרום השרון מ""א 20",,32.166739,34.955137
שדי חמד,שדה חמד,32.158181,34.946361
שדי חמד,,32.155493,34.946622
שדי חמד,,32.15579,34.946638
"דרום השרון מ""א 20",,32.1718,34.956613
ירחיב,ירחיב,32.15164,34.967726
בית דגן,בית דגן,31.99962,34.830535
ראשון לציון,קרית גנים,31.968246,34.77928
חולון,אזור תעשייה ג,32.010279,34.797694
חולון,אזור תעשייה ג,32.010324,34.797612
נס ציונה,"הפועלים, הפרוגרסיבים, גבעת נוף",31.924874,34.800094
ראשון לציון,אזור תעשייה מערב,31.988277,34.767749
ראשון לציון,אזור תעשייה מערב,31.98873,34.766523
ראשון לציון,שיכוני המזרח,31.953872,34.824907
ראשון לציון,שיכוני המזרח,31.953072,34.827915
ראשון לציון,שיכוני המזרח,31.950433,34.830347
ראשון לציון,גורדון כלניות,31.950227,34.815281
ראשון לציון,גורדון כלניות,31.952241,34.814779
ראשון לציון,גורדון כלניות,31.949349,34.81116
בית דגן,בית דגן,32.005325,34.835016
ראשון לציון,גורדון כלניות,31.949088,34.820005
ראשון לציון,שיכוני המזרח,31.946125,34.827421
כפר סבא,אזור התחנה המרכזית,32.174207,34.914969
פתח תקווה,אזור תעשייה קרית אריה,32.096043,34.852818
חולון,נווה רמז,32.01256,34.774783
חולון,קרית פנחס אילון,32.01071,34.774539
ראשון לציון,נחלת יהודה,31.977539,34.808201
חולון,קרית שרת,32.003738,34.801003
חולון,ח-500 וגבעת חולון,32.003285,34.801809
ראשון לציון,אזור תעשייה מערב,31.989484,34.764478
ראשון לציון,אזור תעשייה מערב,31.990574,34.76152
חולון,אזור תעשייה ג,32.007945,34.807174
חולון,אזור תעשייה ג,32.006136,34.804184
ראשון לציון,שיכוני המזרח,31.951724,34.830707
ראשון לציון,מתחם הרובע,31.975442,34.811025
ראשון לציון,רמב''ם,31.971037,34.810553
ראשון לציון,רמז,31.960595,34.799861
ראשון לציון,רמז,31.958758,34.79955
ראשון לציון,שטח פתוח,31.949289,34.787506
ראשון לציון,קידמת ראשון,31.971611,34.810305
ראשון לציון,מתחם הרובע,31.973419,34.81075
ראשון לציון,מישור הנוף וקרית שמחה,31.953476,34.811728
ראשון לציון,מישור הנוף וקרית שמחה,31.954093,34.812335
ראשון לציון,רמז,31.957938,34.796927
לוד,"נווה נוף, משמר נוף, גבעת הזיתים",31.954896,34.905246
ראשון לציון,נווה אליהו,31.986407,34.789533
חולון,"נאות יהודית, נווה ארזים",32.015014,34.792356
חולון,רסקו ג,32.017455,34.788269
חולון,"נאות יהודית, נווה ארזים",32.014956,34.795315
רעננה,קרית שרת,32.192961,34.855097
ראשון לציון,כצנלסון,31.967838,34.791267
מודיעין-מכבים-רעות*,הנחלים - ספדיה,31.903551,35.013355
מודיעין-מכבים-רעות*,הנחלים - ספדיה,31.901631,35.010087
מודיעין-מכבים-רעות*,הנחלים - ספדיה,31.900163,35.009791
מודיעין-מכבים-רעות*,אבני חן - קייזר,31.902563,35.003268
מודיעין-מכבים-רעות*,אבני חן - קייזר,31.903911,35.000399
מודיעין-מכבים-רעות*,המגינים - שימשוני דרום,31.906401,34.998933
ניר אליהו,,32.192131,34.952699
מודיעין-מכבים-רעות*,אבני חן - קייזר,31.90702,34.996644
מודיעין-מכבים-רעות*,אבני חן - קייזר,31.907619,34.9928
מודיעין-מכבים-רעות*,אבני חן - קייזר,31.904831,34.992828
מודיעין-מכבים-רעות*,אבני חן - קייזר,31.903088,34.993109
מודיעין-מכבים-רעות*,אבני חן - קייזר,31.901678,34.995956
מודיעין-מכבים-רעות*,אבני חן - קייזר,31.901361,34.999577
מודיעין-מכבים-רעות*,אבני חן - קייזר,31.904129,35.001217
מודיעין-מכבים-רעות*,המגינים - שימשוני דרום,31.907191,35.002058
מודיעין-מכבים-רעות*,המגינים - שימשוני דרום,31.90956,35.000738
מודיעין-מכבים-רעות*,המגינים - שימשוני דרום,31.910347,34.997528
מודיעין-מכבים-רעות*,המגינים - שימשוני דרום,31.912628,34.998573
מודיעין-מכבים-רעות*,הנביאים - השימשוני צפון,31.913254,35.000701
מודיעין-מכבים-רעות*,הנביאים - השימשוני צפון,31.912297,35.002717
מודיעין-מכבים-רעות*,הנביאים - השימשוני צפון,31.913569,35.005818
מודיעין-מכבים-רעות*,הנביאים - השימשוני צפון,31.911856,35.009106
מודיעין-מכבים-רעות*,הנביאים - השימשוני צפון,31.909562,35.004537
מודיעין-מכבים-רעות*,הפרחים - מירומי,31.905258,35.017071
מודיעין-מכבים-רעות*,הפרחים - מירומי,31.907208,35.016112
מודיעין-מכבים-רעות*,מע''ר,31.908149,35.012741
מודיעין-מכבים-רעות*,הפרחים - מירומי,31.905665,35.00785
מודיעין-מכבים-רעות*,המגינים - שימשוני דרום,31.908381,35.002595
מודיעין-מכבים-רעות*,הפרחים - מירומי,31.907327,35.007315
"אזור רמלה מ""א 25",לפיד,31.916183,35.027472
"אזור רמלה מ""א 25",,31.91296,35.022242
חולון,נווה רמז,32.014214,34.766428
ראשון לציון,רמז,31.95996,34.799761
ראשון לציון,אברמוביץ',31.960988,34.801414
"אזור רמלה מ""א 25",,31.951741,34.956102
"אזור רמלה מ""א 25",,31.94749,34.964244
"אזור רמלה מ""א 25",,31.945985,34.970792
"אזור רמלה מ""א 25",,31.936755,34.988087
רמלה,אזור תעשייה א,31.933273,34.88178
לוד,"סביוני לוד, לוד הצעירה",31.944351,34.890376
לוד,פסגת לוד,31.947864,34.893662
לוד,"נווה נוף, משמר נוף, גבעת הזיתים",31.950254,34.896759
לוד,"נווה נוף, משמר נוף, גבעת הזיתים",31.949372,34.903651
לוד,"נווה נוף, משמר נוף, גבעת הזיתים",31.954624,34.90437
רמלה,השופטים צפון,31.926209,34.876528
רמלה,השופטים צפון,31.928822,34.871114
רמלה,שפרינצק נאות פרס,31.933905,34.867933
רמלה,שפרינצק נאות פרס,31.9382,34.866622
לוד,קרית מנחם בגין,31.940642,34.871313
לוד,"שיכון ממשלתי, חב''ד",31.94411,34.875067
לוד,"שיכון ממשלתי, חב''ד",31.947365,34.880397
לוד,"עמידר, רסקו",31.948791,34.882293
לוד,"עמידר, רסקו",31.950648,34.884974
לוד,"עמידר, רסקו",31.949888,34.887705
לוד,חיסכון ג,31.947998,34.890336
לוד,העיר העתיקה,31.953081,34.895224
לוד,נווה ירק ויסמין,31.955606,34.896285
לוד,אזור תעשייה צפון,31.966494,34.900387
"אזור רמלה מ""א 25",,31.956717,34.90752
"אזור רמלה מ""א 25",,31.957862,34.917345
"אזור רמלה מ""א 25",,31.957879,34.924002
"אזור רמלה מ""א 25",,31.952799,34.940679
יהוד,,32.026352,34.892238
"אזור רמלה מ""א 25",,32.017155,34.906053
נמל תעופה בן-גוריון,,32.004826,34.906665
ראשון לציון,מכון וולקני,31.995849,34.816487
כפר סבא,"שיכון ותיקים, מרכז רפואי מאיר, סביוני הכפר",32.184099,34.897621
כפר סבא,"שיכון ותיקים, מרכז רפואי מאיר, סביוני הכפר",32.186467,34.896161
"אזור רמלה מ""א 25",פארק תעשיות ומסחר שילת,31.903072,35.026072
מודיעין-מכבים-רעות*,הכרמים - ציפור,31.910264,35.015726
ראשון לציון,נאות אשלים,31.968395,34.772436
אזור,"יצחק שדה, שיכון גג",32.022731,34.804614
אזור,"יצחק שדה, שיכון גג",32.022598,34.804895
מודיעין-מכבים-רעות*,מע''ר,31.908308,35.007707
מודיעין-מכבים-רעות*,הנחלים - ספדיה,31.900303,35.011019
מודיעין-מכבים-רעות*,מע''ר,31.901045,35.007286
מודיעין-מכבים-רעות*,הנביאים - השימשוני צפון,31.9112,35.00221
מודיעין-מכבים-רעות*,הנביאים - השימשוני צפון,31.910826,35.012978
צפרייה,צפריה,32.002767,34.858812
מודיעין-מכבים-רעות*,שטח פתוח ואזורי תעשייה,31.916253,34.97715
מודיעין-מכבים-רעות*,שטח פתוח ואזורי תעשייה,31.916559,34.976397
רחובות,מכון וייצמן והפקולטה לחקלאות,31.905712,34.806248
גזר,,31.913182,34.858393
אזור,"גני אזור, שיכון חדש",32.029063,34.798992
אזור,"גני אזור, שיכון חדש",32.027581,34.805191
אזור,"גני אזור, שיכון חדש",32.028125,34.803843
ראשון לציון,אזור תעשייה מעויין שורק,31.955525,34.784827
ראשון לציון,שיכוני המזרח,31.949993,34.827354
ראשון לציון,שיכוני המזרח,31.948605,34.826604
נס ציונה,"נווה ניר, עמידר, סלע, פסגת סלע, שיכון אזרחי",31.925478,34.797775
באר יעקב,צמרות המושבה,31.934142,34.826298
